id,meter_code,category,zone,date_creation
53478,S2VS187863,C,NE,2021-09-11
53479,T8FI287144,R1,SO,2021-05-01
53480,I8HB255222,R3,S,2022-08-08
53481,N3CW352457,C,C,2023-03-31
53482,S5MW651125,R4,SO,2022-06-22
53483,M2UC812443,CE,N,2022-11-04
53484,Y4SS277811,I,NO,2021-05-12
53485,Y3FQ285132,P,N,2021-04-21
53486,M6RD466645,R4,O,2023-03-23
53487,P6FK577278,R3,NO,2022-04-06
53488,E3RP721771,R1,E,2022-02-15
53489,X8GP333738,R2,SE,2023-12-14
53490,F7FS867145,R2,O,2021-04-16
53491,B2YC134425,R1,NO,2021-01-08
53492,E1DI876226,I,NO,2022-06-04
53493,X8SS547534,S,NE,2023-06-01
53494,J5KJ143118,I,E,2021-04-07
53495,A7NP564122,C,NE,2022-12-10
53496,Q1SR661435,R3,NO,2021-12-02
53497,Y8LJ686223,I,O,2022-09-03
53498,D2DV144326,C,E,2022-01-15
53499,R8BU135216,I,S,2021-06-15
53500,B7IN622625,I,O,2023-10-29
53501,B1BV431678,R4,N,2022-07-10
53502,R3TP312842,I,SO,2022-02-01
53503,N6WY764328,P,NO,2023-12-07
53504,X1OB378154,I,NO,2022-08-24
53505,L4US731353,I,S,2021-12-22
53506,N1VD716888,P,E,2021-04-11
53507,V7RD618637,I,N,2023-12-20
53508,R1QD745236,I,NE,2023-06-23
53509,B8FR327316,S,E,2023-08-14
53510,O8WF738446,P,O,2021-10-29
53511,G6NJ214116,CE,S,2023-12-14
53512,B6PK818161,C,SE,2023-08-09
53513,W6KH121726,S,SO,2022-05-10
53514,W8NO186855,R3,C,2022-10-06
53515,R6XL118685,R3,S,2021-03-21
53516,M4RS341787,P,N,2021-03-02
53517,N8TK383737,R1,S,2021-07-07
53518,B5MW646663,CE,SO,2022-10-23
53519,N7NR237752,I,SO,2022-02-02
53520,E5SK378177,R3,O,2021-06-01
53521,G8QL566753,I,SO,2022-07-08
53522,E5HN588183,C,E,2022-01-13
53523,S8UW368685,P,O,2022-05-01
53524,C7AH327534,R3,E,2022-12-29
53525,W2AY757143,I,SO,2022-08-26
53526,F1AI536367,R4,E,2023-09-23
53527,P1KD768133,C,SE,2021-10-17
53528,I6TY232547,C,SE,2021-12-14
53529,D4EY714673,R1,SE,2021-06-12
53530,C8OP731628,I,O,2023-09-16
53531,M3UB374752,R1,SO,2022-11-09
53532,W4HM867737,R2,N,2022-10-24
53533,H6VT651458,R2,N,2022-06-14
53534,P5UL261336,S,C,2023-05-21
53535,T3RJ846834,CE,NO,2021-06-13
53536,W7TS736673,CE,O,2023-06-02
53537,R1NK261236,I,SO,2023-10-20
53538,X5CQ613647,R1,NO,2021-12-11
53539,N6DJ283626,I,NO,2023-03-03
53540,P5QA143142,R4,N,2021-05-20
53541,H1BQ678715,S,C,2023-04-15
53542,B6XF848682,P,O,2022-11-28
53543,K1SE326422,P,E,2023-01-09
53544,T2JN146822,I,S,2021-03-17
53545,T6UP136786,R2,S,2023-03-11
53546,E5FY278512,R1,C,2023-05-26
53547,J1EB637251,R4,N,2021-01-13
53548,K3OP554823,CE,N,2023-10-25
53549,B5GR324885,C,E,2021-09-18
53550,N4BX263566,CE,S,2021-10-06
53551,L4UL423525,I,SE,2023-09-18
53552,K2FW167434,I,NE,2021-05-07
53553,M1WM115386,C,SO,2021-12-16
53554,S3FL516682,R4,NE,2023-07-29
53555,W1NR411188,C,NO,2021-12-06
53556,B2EJ144111,S,E,2023-02-25
53557,U8KG324585,R3,NO,2022-10-13
53558,A5UN618612,R2,SE,2023-04-02
53559,P8LC386413,P,N,2023-11-23
53560,A1XO357655,R4,S,2023-12-31
53561,H2DH652347,C,SO,2021-04-30
53562,H2YT813786,R3,NE,2023-03-24
53563,T8JV224337,R1,SE,2021-06-23
53564,J2WQ361153,C,NO,2021-10-29
53565,U6QU531364,I,NE,2021-06-24
53566,S5ON662471,R2,O,2021-12-03
53567,S8HK335665,CE,NO,2023-05-14
53568,P2CF588831,R3,C,2021-03-23
53569,A3CU677863,R2,C,2023-08-05
53570,N4ER867425,CE,O,2022-12-29
53571,W7IN278224,C,NE,2023-06-01
53572,P5SW645446,C,NE,2021-12-23
53573,Y2UR174864,I,NO,2021-02-15
53574,Q3LG336481,I,S,2022-02-20
53575,C2HQ118864,C,SO,2022-02-22
53576,V2EK174787,R4,NO,2021-09-09
53577,U3VA281511,CE,E,2021-05-08
53578,P3LY585373,P,O,2022-06-27
53579,A2QR851861,CE,E,2021-08-17
53580,G7BP228546,I,C,2021-06-01
53581,C7LO118243,R2,NO,2023-08-15
53582,W7QJ551815,R3,S,2021-07-04
53583,S3QO886117,I,O,2022-08-03
53584,Y7KU748666,C,SE,2021-12-27
53585,V4FI588775,R2,NO,2022-07-31
53586,Y4NF724215,CE,SE,2021-04-08
53587,G4HN278468,I,SO,2023-10-19
53588,R3UN571366,P,E,2022-04-07
53589,P6TQ844764,R3,NO,2023-12-05
53590,R4YT151687,CE,S,2023-11-02
53591,D4UT775185,R2,O,2022-07-06
53592,R5CX487657,R1,S,2023-07-22
53593,A1OO455226,S,C,2021-08-18
53594,E7CA614644,S,NE,2021-05-17
53595,T7AG762481,R1,C,2021-04-21
53596,A3DP151668,P,S,2022-05-14
53597,W8TD112538,R3,NE,2023-03-30
53598,R8PH543133,R1,SO,2023-08-16
53599,K1KQ852122,I,SE,2023-02-03
53600,N1PA537338,S,NE,2023-10-14
53601,J3EL228652,I,SE,2022-03-22
53602,Q5RS341866,R1,NO,2022-02-05
53603,B7TA483884,I,E,2023-02-20
53604,K4FE151768,C,NO,2022-02-27
53605,A2HC152858,C,C,2022-11-26
53606,H8TA561438,CE,SE,2023-12-14
53607,V1XW441741,I,SE,2021-07-01
53608,P8NO333441,R3,E,2022-01-15
53609,S7MJ365725,R1,C,2022-04-19
53610,X8KM346437,I,S,2021-08-25
53611,B6XM131174,P,O,2022-07-07
53612,B5YO846672,S,N,2022-03-28
53613,F3CK443154,CE,SO,2022-05-30
53614,M4OW523163,R2,O,2023-10-27
53615,J5DT541215,I,N,2022-01-08
53616,O2AX443357,S,S,2022-03-07
53617,S7HX743384,P,SE,2022-06-03
53618,R3RO585651,R4,S,2022-02-25
53619,K5XD722131,R2,S,2023-02-21
53620,O7KW842512,R2,NE,2021-05-06
53621,Q8NL825845,C,SE,2021-03-14
53622,X1LY321873,I,SE,2023-10-04
53623,G3KJ655852,CE,E,2023-03-05
53624,U1XS816745,I,E,2023-07-19
53625,D4EL483155,C,O,2021-06-26
53626,P2RA871718,I,E,2023-07-31
53627,P5TN223341,I,NE,2023-06-25
53628,T6BV163171,I,N,2022-01-15
53629,P7AK724585,R3,E,2021-10-07
53630,T3OO637582,C,SO,2023-04-24
53631,O1OB857153,R4,S,2022-05-13
53632,V2AB425223,R4,O,2023-02-02
53633,R4FH348616,R2,C,2021-11-26
53634,P4GC727528,R4,N,2022-07-01
53635,X7WH271382,S,NE,2021-11-03
53636,M5MP563578,R2,O,2021-12-29
53637,F2HO642813,S,NO,2023-09-20
53638,O5GL234115,I,NE,2023-10-29
53639,C2OO443848,CE,NO,2021-09-11
53640,M2DQ644453,I,C,2021-09-13
53641,D5VY474118,R3,E,2021-07-11
53642,X6AW638348,I,SE,2021-10-25
53643,S5IF642528,R4,SO,2023-12-06
53644,Q7CD646183,I,C,2023-08-17
53645,O2TL262821,R3,SE,2023-05-19
53646,C2TR728271,R1,NE,2021-11-16
53647,D2KO774374,R4,S,2022-01-25
53648,S1VY756115,I,S,2022-05-31
53649,L1HM163721,I,E,2023-08-27
53650,L1WG843433,I,E,2021-08-30
53651,O6BU728332,R3,NE,2021-06-29
53652,C3VQ462376,R2,SE,2022-04-12
53653,H1HD285648,S,S,2022-01-01
53654,S8UP441115,R3,NE,2022-04-11
53655,D5HD575434,C,O,2023-09-04
53656,P2AS726273,P,C,2021-01-10
53657,L7RK716513,S,SE,2022-11-19
53658,V3QD756482,I,SE,2023-02-16
53659,O1DM578431,I,NE,2021-11-07
53660,E2XM357813,CE,C,2021-06-02
53661,P5QN164578,R3,E,2021-09-07
53662,M8CY166573,CE,NO,2022-03-11
53663,T5ID672665,P,SE,2021-04-18
53664,O7YX346772,S,S,2021-10-20
53665,S2BI714461,P,NE,2023-06-11
53666,Y6YQ547886,R4,NE,2022-02-27
53667,P6NF554267,I,SO,2023-02-21
53668,X2CY643571,R2,NO,2022-07-10
53669,G1IT138442,CE,N,2021-11-26
53670,A7RO554321,CE,C,2021-11-13
53671,S7EY231158,R1,E,2022-08-07
53672,W4DU761586,CE,N,2021-10-30
53673,F8EK451863,S,NE,2023-06-29
53674,E6WF245225,CE,E,2022-04-12
53675,E8OV537142,CE,N,2022-10-21
53676,R5GK242775,C,C,2022-12-23
53677,J7SA538321,I,C,2022-11-11
53678,T7WB388123,R4,N,2023-04-09
53679,D5HP268764,CE,O,2022-05-24
53680,Y7LM461831,I,SO,2021-03-24
53681,L5BI824186,R2,SE,2023-01-29
53682,W3XL666645,I,NE,2023-07-01
53683,G5TY637372,R1,O,2023-09-06
53684,Q6PS255346,S,C,2023-01-19
53685,W7QJ175815,R3,C,2021-01-21
53686,H4WV413744,R1,SO,2023-10-23
53687,C3XX685656,R4,C,2022-02-13
53688,E1YQ547786,C,E,2023-02-10
53689,V6GN417565,I,S,2021-10-26
53690,R6HT131185,S,NE,2021-05-11
53691,L8HP123573,R4,E,2023-06-12
53692,U8XW822733,R3,SO,2021-08-23
53693,I6RR148548,I,S,2023-12-11
53694,X5DW385664,R3,SO,2021-11-02
53695,M4XM378735,C,N,2021-06-19
53696,F4WB376474,R2,C,2023-12-11
53697,B6ON431628,R1,C,2021-12-09
53698,O7CL785583,C,NE,2023-07-31
53699,I5GH185264,CE,NE,2022-09-29
53700,J1WY623212,R3,E,2023-03-01
53701,D3TB534612,S,S,2022-06-15
53702,P3IG835767,S,SE,2021-05-15
53703,E4QT275325,R3,SE,2022-07-27
53704,G5EP671167,R2,S,2023-05-20
53705,X2VV374123,CE,O,2023-06-18
53706,N3WS113487,R2,S,2022-04-09
53707,P3KX127876,C,NE,2022-05-11
53708,W2AC877752,P,NE,2021-07-16
53709,G5FL161574,CE,E,2021-08-02
53710,L8PO146845,I,N,2022-02-25
53711,V2RE568437,I,S,2023-05-02
53712,E3KB777131,CE,NO,2022-11-18
53713,E4PA274852,R2,S,2021-01-14
53714,I7MG474461,R3,SO,2023-05-04
53715,E7WD411447,R2,SE,2021-06-20
53716,F6KY332375,I,NO,2023-02-10
53717,C8XK251553,R1,C,2021-02-11
53718,C3NJ732388,CE,NE,2021-07-13
53719,K2IN733582,R4,E,2023-04-09
53720,F4CV187672,R3,SO,2021-11-01
53721,H1CX866857,P,SO,2022-01-26
53722,O8LP766437,R3,N,2023-09-08
53723,U1PF344447,CE,NE,2022-09-18
53724,B6UO467256,I,O,2021-01-26
53725,H4SQ678318,C,SO,2021-09-30
53726,K7KR873421,I,C,2021-04-16
53727,H5HJ251128,P,S,2021-06-14
53728,O3XA371231,S,C,2021-03-18
53729,D1HU853671,S,NE,2022-01-06
53730,N7OI817581,R2,O,2023-08-30
53731,E8AF531874,R2,O,2023-08-30
53732,D6YO125142,I,SO,2022-04-26
53733,I2PW285733,R3,SE,2022-01-25
53734,M4BK352622,C,E,2022-08-24
53735,G8DN836472,S,C,2022-02-21
53736,F4MB156368,I,C,2023-04-30
53737,N1KB136871,P,NO,2023-04-24
53738,H4VB564386,P,E,2021-04-10
53739,K5EQ743375,P,SE,2022-03-09
53740,X2UC554473,R1,S,2021-05-02
53741,M8PS547186,I,SE,2022-02-27
53742,D4VD386166,I,C,2022-11-30
53743,V6DK212555,I,N,2023-06-29
53744,M6SK568322,R2,O,2022-08-03
53745,T7OD234416,S,N,2023-10-30
53746,C5VK664777,C,E,2023-01-04
53747,M1CQ136686,CE,S,2022-07-11
53748,G3TR431253,S,S,2022-01-06
53749,T7HB483483,CE,SE,2023-03-15
53750,C2AH641148,I,NE,2022-03-20
53751,P4LO265172,I,NO,2023-09-14
53752,V3SI364273,I,S,2021-10-31
53753,G1TA712348,S,N,2023-08-15
53754,Q6DK767461,R3,N,2022-03-21
53755,E7WK884128,R4,N,2022-02-27
53756,T4XA877614,I,SE,2022-05-16
53757,H5HC864236,R1,C,2022-06-12
53758,X7KC351478,R3,NO,2022-06-05
53759,Q5WX617436,R3,SE,2021-02-19
53760,S2HI565234,S,N,2022-11-08
53761,M2SG254747,I,N,2023-06-10
53762,E3WG251352,C,S,2021-12-30
53763,Q4TK618552,R4,O,2022-03-29
53764,L1QE644742,C,O,2022-09-09
53765,S1JN678147,C,N,2022-11-16
53766,H5KG464761,S,N,2022-07-04
53767,U1JL317442,R3,E,2021-04-20
53768,B6SJ236362,R4,NO,2023-08-25
53769,E3HH318443,C,C,2021-09-09
53770,O3IW382174,R2,NO,2021-07-16
53771,G4JM837464,CE,O,2023-11-23
53772,M1OV324636,R2,O,2021-05-07
53773,I4CT123343,R4,E,2023-03-13
53774,H2NM153484,R3,SO,2023-01-09
53775,H8SR378541,R2,NE,2022-01-22
53776,S3PC165264,R2,NO,2022-10-19
53777,T6JY257482,R4,SE,2021-07-10
53778,A5KW651212,C,N,2023-04-25
53779,M7BF544612,R2,E,2022-04-06
53780,O8EH643218,CE,N,2022-04-23
53781,E8AE516276,R3,NO,2022-02-01
53782,C5BJ317748,R3,S,2022-03-26
53783,C5PV822571,CE,SO,2023-08-23
53784,Y7DO886747,C,C,2021-05-04
53785,O1TB676436,C,NO,2021-09-13
53786,U8CC143163,S,SO,2021-04-06
53787,C1QC327814,P,SE,2021-01-18
53788,V2TN861338,I,N,2021-08-11
53789,Y3RS223221,I,NO,2023-05-11
53790,M7MM537155,C,S,2022-03-03
53791,B4YT253243,I,O,2022-04-09
53792,K7UI124274,I,C,2023-06-06
53793,G5KM786848,R2,SO,2023-05-03
53794,W4HW777741,I,E,2021-05-09
53795,T4LS418418,R4,E,2022-09-19
53796,X4CI618376,R4,NE,2023-12-16
53797,A3LD683166,C,SO,2023-03-17
53798,W1UF518778,R4,NO,2021-04-17
53799,C1KB346376,R2,E,2023-03-17
53800,N1NB228161,I,C,2022-04-02
53801,C1LP722537,S,E,2023-05-07
53802,X3RJ251581,C,SE,2022-11-01
53803,E5KN158736,I,E,2023-07-26
53804,Y3AY871441,I,S,2023-09-13
53805,T8WM584177,R3,NO,2023-01-01
53806,R5RY811172,CE,NE,2022-11-13
53807,E5LJ772661,I,NO,2021-08-07
53808,A1TT356677,R4,C,2022-02-02
53809,H5HC447342,R1,E,2023-06-18
53810,M1GR273574,S,O,2023-06-18
53811,F7DU233182,R4,O,2023-07-29
53812,Q5BD828212,R1,SE,2021-05-27
53813,F1CX263351,CE,NE,2023-01-31
53814,N7FX218458,R2,N,2022-12-19
53815,X4WV437372,R3,NE,2023-04-24
53816,K5IC465375,I,E,2021-02-01
53817,B5SJ165834,I,O,2021-01-10
53818,M5SX127366,I,O,2022-05-26
53819,S6UK752667,R1,SO,2023-08-31
53820,A5HO257531,C,C,2023-12-11
53821,Q1UC381773,I,N,2023-02-26
53822,F5VU823615,S,SE,2021-06-10
53823,G8CN425131,R1,SE,2022-03-24
53824,F4UL388623,I,N,2021-06-23
53825,L3HD542313,C,N,2023-01-20
53826,F4TY426617,S,NE,2021-04-23
53827,R4DD127715,C,E,2023-08-09
53828,R6CY543343,I,E,2022-01-31
53829,T8MA848476,R4,SO,2022-01-11
53830,R8KH877744,P,O,2023-01-09
53831,O6OF856345,R1,NO,2022-11-17
53832,F7UO475387,CE,C,2022-01-16
53833,G1LA663632,I,SO,2022-01-22
53834,Q2HC132844,R2,NO,2021-03-17
53835,V6XM368814,R2,NE,2022-09-12
53836,L5KM637416,S,N,2021-09-13
53837,W3BB477411,R3,SO,2021-03-24
53838,D4VH457333,CE,SO,2021-12-06
53839,U5QN356712,C,C,2022-01-04
53840,K8EK762842,R4,C,2023-07-12
53841,F6FU443352,P,SE,2023-06-19
53842,F7HS554863,I,C,2021-03-19
53843,S8TT365834,R3,N,2021-06-09
53844,E2KS556816,R1,C,2021-03-04
53845,S3PL687328,P,S,2023-12-05
53846,P8VU158886,I,NE,2022-01-01
53847,B7BF536175,R3,SE,2022-11-13
53848,R1MG538648,P,NE,2022-10-15
53849,H1TG676223,S,C,2021-11-27
53850,A5QA514328,I,O,2021-12-18
53851,A8VU213743,R2,NE,2021-03-18
53852,S7WS475284,S,E,2023-11-28
53853,A2MD658723,R4,NO,2021-01-17
53854,G2IW865127,R3,SE,2023-08-22
53855,Q2CD787722,R3,S,2023-07-01
53856,K8OL183633,R1,SE,2022-12-31
53857,L5LS585223,I,N,2021-02-21
53858,P5ND546242,I,S,2022-06-25
53859,H3IG614277,I,NO,2022-12-30
53860,C8GU412133,C,N,2023-09-25
53861,B5IK517541,C,NO,2023-02-22
53862,G3WH477375,I,N,2022-08-06
53863,U7UX268851,I,N,2023-07-08
53864,I6KF424452,C,SE,2023-09-11
53865,O7QT473621,I,SE,2022-03-21
53866,P6HL243183,C,NE,2021-03-26
53867,M1EU763748,R1,SO,2022-08-10
53868,N3EA362836,I,SO,2022-10-02
53869,T2YR152553,CE,C,2021-04-28
53870,N8HV418611,S,SE,2022-09-28
53871,H3GH665167,R4,NE,2021-07-08
53872,R7JH743628,S,N,2022-03-05
53873,V5UO785852,R2,NE,2023-06-23
53874,F1QN644133,R1,NO,2021-06-02
53875,M4RT533461,R3,N,2022-09-18
53876,O8CJ117538,P,O,2022-12-13
53877,Y1IH135666,CE,O,2023-10-26
53878,T7FX824738,R1,N,2022-12-02
53879,Q7FE437331,I,N,2021-10-05
53880,W4XK842136,I,O,2023-05-02
53881,F5SL884671,I,O,2021-06-05
53882,Y4KU483584,R1,C,2021-08-20
53883,S7DH655373,S,NE,2022-07-25
53884,O7HP311115,R4,NE,2023-07-06
53885,N7VN546542,R3,C,2022-03-31
53886,R1UF556453,CE,NE,2022-04-28
53887,U3EL154243,P,SO,2022-06-15
53888,D5NV422847,P,N,2023-02-07
53889,O5VV768715,S,N,2021-12-27
53890,N2IF128337,R1,O,2023-04-03
53891,S1EI716686,R3,C,2022-05-26
53892,T8TQ828148,R3,NE,2023-11-07
53893,C6PO457327,R1,NE,2021-03-23
53894,A4MW334834,C,O,2021-07-06
53895,C4MK656723,R1,SE,2023-02-10
53896,V3WS152217,P,C,2023-05-23
53897,Y2XC685465,CE,NE,2023-07-27
53898,O7UG544667,I,S,2023-07-15
53899,V5XM168257,CE,NE,2023-02-24
53900,D2OH745852,CE,SE,2022-10-29
53901,L5JR226658,R1,NO,2023-09-26
53902,J2YE757451,P,O,2022-02-27
53903,W4IQ751157,P,C,2023-08-08
53904,D2GS434117,S,NO,2021-10-09
53905,N8TX632726,R4,S,2021-11-24
53906,A3KA718633,C,N,2023-03-24
53907,U8YQ775678,P,O,2021-10-07
53908,M6VM562874,I,SE,2023-10-12
53909,J8DP813338,S,SO,2023-11-14
53910,X2XK628516,I,SE,2021-08-05
53911,A4AM414861,S,SO,2023-08-05
53912,Y7IW374262,I,C,2023-02-07
53913,N4BX124225,C,SE,2021-03-02
53914,X6AD387831,R3,SE,2023-11-06
53915,T8WG281538,R2,C,2021-03-24
53916,B2SD417627,P,O,2021-05-28
53917,Y4PH655463,CE,N,2022-01-13
53918,B4CA173826,I,NO,2021-08-04
53919,G8AM355645,I,N,2022-02-17
53920,Q6LD275247,R4,S,2021-11-05
53921,C7HU871381,CE,O,2022-06-13
53922,V1RY758657,S,NO,2022-04-05
53923,W8BI221766,C,SE,2021-01-31
53924,J1HJ475683,S,S,2022-07-03
53925,Y7JM316116,S,E,2023-12-03
53926,Y1VW761262,P,C,2022-03-05
53927,A8XI634486,P,NE,2023-10-10
53928,I8JK147236,C,C,2021-07-05
53929,H2HB134131,R2,NE,2021-09-03
53930,W4ST187451,P,S,2022-07-12
53931,B7TQ327176,S,NO,2022-01-03
53932,N2AC841654,C,O,2021-08-02
53933,M1UV745525,R3,NE,2022-05-19
53934,A8DS276677,I,SE,2023-08-09
53935,R5FT536831,S,N,2021-05-06
53936,L4BW531244,S,SO,2022-08-22
53937,R8FW557516,R1,O,2023-08-29
53938,W5QJ363711,C,E,2021-10-14
53939,E3ST777275,R3,SE,2023-08-24
53940,U3DR417361,C,C,2021-12-14
53941,V5HI241716,I,O,2023-06-01
53942,L3LV353271,R2,SE,2021-02-17
53943,R6HL667175,R2,NE,2022-05-16
53944,N7NE246573,P,E,2022-08-08
53945,L3BN318764,I,S,2021-01-27
53946,W5FH781475,I,NE,2021-08-05
53947,T5NQ472341,CE,E,2021-07-31
53948,K1WK362725,S,O,2023-05-23
53949,U7RU636758,S,S,2021-01-26
53950,N6KN721815,R3,NO,2022-11-30
53951,I3YO178818,P,NO,2022-05-05
53952,N7AS362352,I,N,2021-04-30
53953,W2GQ686864,I,S,2021-06-10
53954,D7YS545851,S,N,2021-05-19
53955,J6FE434113,I,NE,2022-01-05
53956,N4WK768576,S,SO,2023-01-29
53957,P8JP213725,P,NE,2021-07-30
53958,L5RS574188,S,SO,2021-07-08
53959,R3DY235738,R2,SO,2023-06-07
53960,Y7CQ764527,C,NO,2023-05-17
53961,A2NS682741,R3,O,2022-01-23
53962,Y8TD624141,R1,S,2021-05-23
53963,Y1WJ735367,R3,S,2023-07-28
53964,L7UF467671,I,SO,2023-04-30
53965,M6SA274885,R1,O,2022-11-16
53966,E4GK185765,C,C,2022-03-23
53967,F7KS373163,CE,S,2021-06-06
53968,R1RH855312,C,S,2023-06-10
53969,E7IN532542,I,O,2021-04-17
53970,V5XY386161,R3,C,2022-01-04
53971,W3OK143726,R1,N,2022-07-03
53972,H5QG387232,R2,SE,2022-05-20
53973,U2LW886668,R4,E,2022-05-04
53974,G1FL857813,R3,NE,2023-09-17
53975,F5HC724128,R2,C,2022-02-09
53976,C7RY171564,R1,N,2022-08-10
53977,F5OK265721,R4,SO,2023-01-02
53978,C2WY772537,I,S,2021-11-29
53979,S3DR428624,I,S,2023-06-04
53980,U5KR263656,R3,O,2021-03-12
53981,C8NK352856,I,NO,2022-01-28
53982,F3OK443665,S,SE,2022-08-23
53983,S4KB254525,CE,O,2022-01-28
53984,L6AB757881,P,NO,2023-06-04
53985,V1NG843534,I,NO,2023-08-20
53986,Y5GB412732,I,NE,2023-08-27
53987,G3AG876867,C,C,2023-04-25
53988,Q3VE253244,S,SE,2022-11-22
53989,A2BR286614,P,S,2022-12-04
53990,X6JT237638,C,SE,2021-01-20
53991,B4JV745787,I,NE,2023-08-27
53992,P7PV548255,R4,E,2021-06-24
53993,L2GC286283,R1,C,2022-11-21
53994,F4QB827722,P,SO,2021-06-27
53995,S3WD867474,P,SO,2021-08-23
53996,R2VH184421,C,NO,2022-06-30
53997,T4OO477677,CE,SE,2023-02-15
53998,V2NB863275,S,SE,2023-03-31
53999,K7YC687244,S,SO,2023-11-08
54000,O3WB837176,S,NO,2021-06-28
54001,H2IC166365,I,S,2023-07-01
54002,M5XM666667,C,NO,2021-05-26
54003,D1LA135221,S,O,2021-11-11
54004,B7LH646217,S,E,2021-12-25
54005,F6WR663831,I,SO,2023-01-02
54006,U1PK185853,P,SE,2022-03-20
54007,X2WW134824,R2,C,2023-09-27
54008,E7RE623275,R3,E,2023-03-25
54009,G1OJ142711,I,SO,2021-01-22
54010,L6KS521234,I,NO,2023-06-03
54011,H4GQ751741,R3,NE,2021-04-10
54012,U4GD213847,R1,S,2021-08-09
54013,L5KS815847,I,E,2023-12-10
54014,U2WO512884,R2,S,2023-06-22
54015,T5XV565576,R2,N,2022-08-21
54016,P4PF343621,CE,S,2021-12-06
54017,I2TL386225,R4,O,2023-07-28
54018,D7UX765567,R2,SO,2022-07-30
54019,S6MV728666,I,NO,2021-04-27
54020,B3HH141656,CE,NE,2021-04-01
54021,O4QR178588,R4,C,2021-11-10
54022,I1SF666618,R4,SE,2022-01-17
54023,B5NW112242,S,C,2022-05-19
54024,H1TE882522,R4,SE,2021-09-19
54025,V3PI632644,R2,N,2022-01-19
54026,D2WK488473,R1,SE,2022-11-07
54027,M6KD553115,R1,N,2023-11-12
54028,W5RL755547,S,SO,2021-08-29
54029,G5TI383544,CE,SE,2021-07-11
54030,C2SC327374,R4,SO,2023-09-12
54031,F1CV246383,C,SO,2022-05-25
54032,T7SX648865,I,NO,2021-02-22
54033,T1TE428672,R1,SO,2023-12-12
54034,D3WO431762,S,SE,2022-01-18
54035,R7ES478582,C,N,2022-07-29
54036,F4AE881531,P,E,2021-08-13
54037,O5JX274633,R2,C,2022-04-04
54038,Y5HQ763413,R4,N,2022-02-01
54039,L2ER211337,I,C,2022-04-27
54040,X8AC611258,R3,S,2023-09-05
54041,J1HS311364,R1,SE,2022-07-17
54042,S7IN275735,CE,N,2023-10-09
54043,D3OV238368,CE,N,2023-09-15
54044,Q3XL812366,I,SE,2022-05-15
54045,Y8FV562687,R2,O,2023-05-28
54046,G5BJ571268,R2,S,2023-07-19
54047,Y4RA144564,I,N,2022-01-15
54048,V5QV374532,I,NO,2022-01-22
54049,J7IO167228,R1,E,2023-09-24
54050,B2TQ718811,P,SE,2023-06-01
54051,W4JF141118,I,NE,2023-01-21
54052,N5AM323158,R4,N,2021-03-27
54053,H4VN631444,S,NO,2023-11-20
54054,B3QX722446,R3,N,2023-01-28
54055,Y8SK232863,C,SE,2021-08-21
54056,M1QL345722,R4,SE,2023-03-06
54057,O5RQ783365,R3,N,2021-04-16
54058,W8FS772868,R4,C,2022-04-11
54059,G4VE555416,S,NO,2023-03-05
54060,G8AK678155,R3,SO,2022-03-23
54061,B7SA348817,S,N,2021-09-11
54062,L5IP416742,I,NO,2022-01-03
54063,J3MY732875,I,C,2021-11-14
54064,C4NG788553,R3,S,2021-10-08
54065,X3GJ658375,CE,N,2022-04-06
54066,G7FN574558,R1,N,2021-03-25
54067,D4JU424114,R2,SO,2023-02-12
54068,C6SE666231,P,C,2021-04-05
54069,J2FN638245,R1,S,2021-01-06
54070,S3HY221667,R1,N,2021-05-15
54071,W6WT227135,R2,C,2021-05-07
54072,H5TB173848,R4,C,2022-05-15
54073,I5QB371623,R4,N,2021-01-25
54074,O4ME861238,I,SE,2022-06-19
54075,X6CK582684,P,NO,2021-08-11
54076,R3IY452183,CE,NE,2022-03-07
54077,B5HU887365,C,SE,2023-06-16
54078,X7QP653381,R4,NO,2022-01-03
54079,B6VY785876,R2,N,2022-03-04
54080,E4WB632563,I,O,2022-04-01
54081,L3WL768466,I,S,2021-06-26
54082,T1RK182785,R1,C,2023-12-11
54083,K1NV357824,I,C,2021-08-01
54084,P1MN648631,R1,C,2021-02-17
54085,N4OA144887,C,NO,2021-08-18
54086,I4TL374665,R3,NO,2021-11-09
54087,X5WM476353,R2,NE,2021-08-28
54088,Q6LJ138762,P,O,2022-06-19
54089,X5LN344363,S,SE,2023-01-30
54090,J6JQ735355,I,C,2022-12-14
54091,T3RD862816,R2,NE,2022-11-28
54092,E3YP432726,P,C,2022-03-01
54093,T8WG221685,I,NE,2021-03-03
54094,U6HD674611,I,SE,2022-08-28
54095,R2IT853181,I,SE,2023-08-17
54096,O4NU861531,R4,NO,2021-12-15
54097,T8SI522754,P,SO,2022-06-24
54098,K7XN175372,S,SO,2023-02-16
54099,Y6XY358211,R2,N,2022-03-27
54100,Q6LX246627,CE,C,2022-03-08
54101,J8MB714131,R2,SE,2023-10-25
54102,R4KX264556,P,S,2021-02-27
54103,A2JE371137,P,S,2022-12-07
54104,F6EV467323,S,E,2022-02-25
54105,M6XF684415,S,SO,2022-03-28
54106,X6HX737213,P,NO,2023-08-04
54107,A3KQ687648,P,NE,2023-09-15
54108,P8JM565584,C,SO,2022-06-14
54109,R8TV332437,R4,S,2022-12-27
54110,C8QW445234,R1,C,2022-08-14
